ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0098900	regulation of action potential	1/90	16/6656	0.19593057091006183	0.5533506405817911	0.5127549031907324	CAMK2D	1
GO:1902254	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1/90	16/6656	0.19593057091006183	0.5533506405817911	0.5127549031907324	BCL2	1
GO:1903902	positive regulation of viral life cycle	1/90	16/6656	0.19593057091006183	0.5533506405817911	0.5127549031907324	VPS37B	1
GO:1904893	negative regulation of receptor signaling pathway via STAT	1/90	16/6656	0.19593057091006183	0.5533506405817911	0.5127549031907324	PARP14	1
GO:2001242	regulation of intrinsic apoptotic signaling pathway	3/90	113/6656	0.19630921299100834	0.5533506405817911	0.5127549031907324	EIF2AK3/RACK1/BCL2	3
GO:0006644	phospholipid metabolic process	4/90	170/6656	0.19749651108981178	0.5533506405817911	0.5127549031907324	PIKFYVE/PLPP5/CHPT1/IDI1	4
GO:0002312	B cell activation involved in immune response	2/90	61/6656	0.19939714349534282	0.5533506405817911	0.5127549031907324	CD19/POU2AF1	2
GO:0043524	negative regulation of neuron apoptotic process	2/90	61/6656	0.19939714349534282	0.5533506405817911	0.5127549031907324	MEF2C/BCL2	2
GO:0050863	regulation of T cell activation	5/90	230/6656	0.19966953988851205	0.5533506405817911	0.5127549031907324	TNFRSF13C/IL4R/LAPTM5/RHOH/CD83	5
GO:0007517	muscle organ development	3/90	115/6656	0.20325972995960312	0.5533506405817911	0.5127549031907324	PAX5/MEF2C/BCL2	3
GO:0045580	regulation of T cell differentiation	3/90	115/6656	0.20325972995960312	0.5533506405817911	0.5127549031907324	IL4R/RHOH/CD83	3
GO:0060341	regulation of cellular localization	9/90	483/6656	0.20405377137244227	0.5533506405817911	0.5127549031907324	EIF2AK3/ANKRD13A/USP8/P2RX5/RAB11FIP1/RACK1/BLK/BCL2/CAMK2D	9
GO:0042147	retrograde transport, endosome to Golgi	2/90	62/6656	0.20434171007840068	0.5533506405817911	0.5127549031907324	PIKFYVE/STX5	2
GO:0048562	embryonic organ morphogenesis	2/90	62/6656	0.20434171007840068	0.5533506405817911	0.5127549031907324	PAX5/MEF2C	2
GO:2000147	positive regulation of cell motility	5/90	232/6656	0.20445053531496424	0.5533506405817911	0.5127549031907324	RRAS2/STK4/MGAT5/RACK1/BCL2	5
GO:0098609	cell-cell adhesion	7/90	356/6656	0.20524315317265127	0.5533506405817911	0.5127549031907324	TNFRSF13C/IL4R/LAPTM5/RHOH/CD83/BLK/BCL2	7
GO:0048872	homeostasis of number of cells	4/90	173/6656	0.20588783862807258	0.5533506405817911	0.5127549031907324	KLF2/MEF2C/TSC22D3/BCL2	4
GO:0002819	regulation of adaptive immune response	3/90	116/6656	0.20675697916039784	0.5533506405817911	0.5127549031907324	FCER2/IL4R/MEF2C	3
GO:0009101	glycoprotein biosynthetic process	3/90	116/6656	0.20675697916039784	0.5533506405817911	0.5127549031907324	ST6GAL1/MGAT5/BCL2	3
GO:1902107	positive regulation of leukocyte differentiation	3/90	116/6656	0.20675697916039784	0.5533506405817911	0.5127549031907324	IL4R/RHOH/CD83	3
GO:1903708	positive regulation of hemopoiesis	3/90	116/6656	0.20675697916039784	0.5533506405817911	0.5127549031907324	IL4R/RHOH/CD83	3
GO:0001895	retina homeostasis	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	JCHAIN	1
GO:0003208	cardiac ventricle morphogenesis	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	MEF2C	1
GO:0009264	deoxyribonucleotide catabolic process	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NEIL1	1
GO:0010659	cardiac muscle cell apoptotic process	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	CAMK2D	1
GO:0010662	regulation of striated muscle cell apoptotic process	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	CAMK2D	1
GO:0032069	regulation of nuclease activity	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NEIL1	1
GO:0032703	negative regulation of interleukin-2 production	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	LAPTM5	1
GO:0036344	platelet morphogenesis	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	MEF2C	1
GO:0042092	type 2 immune response	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	IL4R	1
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	CD19	1
GO:0046386	deoxyribose phosphate catabolic process	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NEIL1	1
GO:0050879	multicellular organismal movement	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	RCSD1	1
GO:0050881	musculoskeletal movement	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	RCSD1	1
GO:0072529	pyrimidine-containing compound catabolic process	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NEIL1	1
GO:0090670	RNA localization to Cajal body	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NAF1	1
GO:0090671	telomerase RNA localization to Cajal body	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NAF1	1
GO:0090672	telomerase RNA localization	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NAF1	1
GO:0090685	RNA localization to nucleus	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NAF1	1
GO:1903203	regulation of oxidative stress-induced neuron death	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	RACK1	1
GO:1904872	regulation of telomerase RNA localization to Cajal body	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	NAF1	1
GO:2000242	negative regulation of reproductive process	1/90	17/6656	0.20682910232844964	0.5533506405817911	0.5127549031907324	EAF2	1
GO:0001934	positive regulation of protein phosphorylation	6/90	295/6656	0.20835769364054876	0.5551138363410622	0.5143887447453402	BANK1/STK4/MEF2C/PARP14/RACK1/BCL2	6
GO:0035239	tube morphogenesis	6/90	295/6656	0.20835769364054876	0.5551138363410622	0.5143887447453402	EIF2AK3/KLF2/STK4/VASP/MEF2C/BCL2	6
GO:0007040	lysosome organization	2/90	63/6656	0.20930026582391517	0.5551138363410622	0.5143887447453402	LAPTM5/PIKFYVE	2
GO:0035264	multicellular organism growth	2/90	63/6656	0.20930026582391517	0.5551138363410622	0.5143887447453402	KLF2/BCL2	2
GO:0060047	heart contraction	2/90	63/6656	0.20930026582391517	0.5551138363410622	0.5143887447453402	ATP2B1/CAMK2D	2
GO:0080171	lytic vacuole organization	2/90	63/6656	0.20930026582391517	0.5551138363410622	0.5143887447453402	LAPTM5/PIKFYVE	2
GO:0031669	cellular response to nutrient levels	3/90	117/6656	0.210268244376821	0.5568775694014366	0.5160230841827641	ATP2B1/EIF2AK3/BCL2	3
GO:0040017	positive regulation of locomotion	5/90	235/6656	0.21169496235972127	0.5577613052603214	0.5168419860896857	RRAS2/STK4/MGAT5/RACK1/BCL2	5
GO:0007032	endosome organization	2/90	64/6656	0.21427154651469654	0.5577613052603214	0.5168419860896857	VPS37B/USP8	2
GO:0051896	regulation of protein kinase B signaling	2/90	64/6656	0.21427154651469654	0.5577613052603214	0.5168419860896857	BANK1/RACK1	2
GO:1903039	positive regulation of leukocyte cell-cell adhesion	4/90	176/6656	0.2143840217494623	0.5577613052603214	0.5168419860896857	TNFRSF13C/IL4R/RHOH/CD83	4
GO:0000904	cell morphogenesis involved in differentiation	5/90	237/6656	0.21657148235735763	0.5577613052603214	0.5168419860896857	ST6GAL1/RHOH/VASP/MEF2C/BCL2	5
GO:0010543	regulation of platelet activation	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	BLK	1
GO:0010658	striated muscle cell apoptotic process	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	CAMK2D	1
GO:0010922	positive regulation of phosphatase activity	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	MEF2C	1
GO:0010934	macrophage cytokine production	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	LAPTM5	1
GO:0010935	regulation of macrophage cytokine production	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	LAPTM5	1
GO:0031103	axon regeneration	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	BCL2	1
GO:0032878	regulation of establishment or maintenance of cell polarity	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	RACK1	1
GO:0036010	protein localization to endosome	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	ANKRD13A	1
GO:0043276	anoikis	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	BCL2	1
GO:0043277	apoptotic cell clearance	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	RHOH	1
GO:0046839	phospholipid dephosphorylation	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	PLPP5	1
GO:0051570	regulation of histone H3-K9 methylation	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	PAX5	1
GO:0060038	cardiac muscle cell proliferation	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	MEF2C	1
GO:0060333	interferon-gamma-mediated signaling pathway	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	PARP14	1
GO:0072539	T-helper 17 cell differentiation	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	LY9	1
GO:2000114	regulation of establishment of cell polarity	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	RACK1	1
GO:2000780	negative regulation of double-strand break repair	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	SMCHD1	1
GO:2001032	regulation of double-strand break repair via nonhomologous end joining	1/90	18/6656	0.21758153203027775	0.5577613052603214	0.5168419860896857	SMCHD1	1
GO:0000902	cell morphogenesis	7/90	363/6656	0.21891402810258007	0.5589312593983438	0.517926108302228	ST6GAL1/RHOH/KLF2/STK4/VASP/MEF2C/BCL2	7
GO:0002286	T cell activation involved in immune response	2/90	65/6656	0.21925431883906737	0.5589312593983438	0.517926108302228	IL4R/LY9	2
GO:0097530	granulocyte migration	2/90	65/6656	0.21925431883906737	0.5589312593983438	0.517926108302228	PIKFYVE/RHOH	2
GO:1903046	meiotic cell cycle process	2/90	65/6656	0.21925431883906737	0.5589312593983438	0.517926108302228	CCNB1IP1/STAG3	2
GO:0070997	neuron death	4/90	178/6656	0.2201031332903608	0.5603179487364032	0.5192110652628719	RRAS2/MEF2C/RACK1/BCL2	4
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	3/90	120/6656	0.2208813553738263	0.560745761294327	0.5196074919960031	LAPTM5/EIF2AK3/RACK1	3
GO:0071356	cellular response to tumor necrosis factor	3/90	120/6656	0.2208813553738263	0.560745761294327	0.5196074919960031	TNFRSF13C/LAPTM5/KLF2	3
GO:0008015	blood circulation	3/90	121/6656	0.22444391976109412	0.5615967542057124	0.5203960530925164	ATP2B1/KLF2/CAMK2D	3
GO:0048729	tissue morphogenesis	4/90	180/6656	0.22586395292992145	0.5615967542057124	0.5203960530925164	STK4/VASP/MEF2C/BCL2	4
GO:0030336	negative regulation of cell migration	3/90	122/6656	0.2280181338963081	0.5615967542057124	0.5203960530925164	MEF2C/GPR18/BCL2	3
GO:0001656	metanephros development	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	BCL2	1
GO:0001947	heart looping	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	MEF2C	1
GO:0003143	embryonic heart tube morphogenesis	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	MEF2C	1
GO:0009994	oocyte differentiation	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	BCL2	1
GO:0036475	neuron death in response to oxidative stress	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	RACK1	1
GO:0039702	viral budding via host ESCRT complex	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	VPS37B	1
GO:0045429	positive regulation of nitric oxide biosynthetic process	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	KLF2	1
GO:0048599	oocyte development	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	BCL2	1
GO:0048662	negative regulation of smooth muscle cell proliferation	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	MEF2C	1
GO:0050829	defense response to Gram-negative bacterium	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	IGHM	1
GO:0061099	negative regulation of protein tyrosine kinase activity	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	RACK1	1
GO:0061371	determination of heart left/right asymmetry	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	MEF2C	1
GO:0070050	neuron cellular homeostasis	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	ATP2B1	1
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	BCL2	1
GO:1903018	regulation of glycoprotein metabolic process	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	BCL2	1
GO:1904036	negative regulation of epithelial cell apoptotic process	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	BCL2	1
GO:1904407	positive regulation of nitric oxide metabolic process	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	KLF2	1
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	1/90	19/6656	0.22818979688675223	0.5615967542057124	0.5203960530925164	BCL2	1
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	2/90	67/6656	0.22924955614655387	0.5615967542057124	0.5203960530925164	BANK1/PARP14	2
GO:0060541	respiratory system development	2/90	67/6656	0.22924955614655387	0.5615967542057124	0.5203960530925164	KLF2/SMCHD1	2
GO:0051094	positive regulation of developmental process	9/90	499/6656	0.23116594917969763	0.5615967542057124	0.5203960530925164	IL4R/ATP2B1/RHOH/STK4/CD83/MEF2C/JUND/RACK1/BCL2	9
GO:0007159	leukocyte cell-cell adhesion	5/90	243/6656	0.2314130682531776	0.5615967542057124	0.5203960530925164	TNFRSF13C/IL4R/LAPTM5/RHOH/CD83	5
GO:0048568	embryonic organ development	3/90	123/6656	0.2316035345450002	0.5615967542057124	0.5203960530925164	PAX5/STK4/MEF2C	3
GO:0099536	synaptic signaling	4/90	182/6656	0.23166452663114478	0.5615967542057124	0.5203960530925164	SYPL1/MEF2C/USP8/P2RX5	4
GO:0051050	positive regulation of transport	7/90	370/6656	0.2329132331380495	0.5615967542057124	0.5203960530925164	CD19/MS4A1/IL4R/ATP2B1/P2RX5/RACK1/BLK	7
GO:0034620	cellular response to unfolded protein	2/90	68/6656	0.23425970378436559	0.5615967542057124	0.5203960530925164	EIF2AK3/RACK1	2
GO:0001657	ureteric bud development	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	BCL2	1
GO:0003151	outflow tract morphogenesis	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	MEF2C	1
GO:0006622	protein targeting to lysosome	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	LAPTM5	1
GO:0006939	smooth muscle contraction	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	ATP2B1	1
GO:0031102	neuron projection regeneration	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	BCL2	1
GO:0031641	regulation of myelination	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	EIF2AK3	1
GO:0032515	negative regulation of phosphoprotein phosphatase activity	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	MGAT5	1
GO:0032689	negative regulation of interferon-gamma production	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	LAPTM5	1
GO:0035249	synaptic transmission, glutamatergic	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	MEF2C	1
GO:0035825	homologous recombination	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	CCNB1IP1	1
GO:0043555	regulation of translation in response to stress	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	EIF2AK3	1
GO:0045738	negative regulation of DNA repair	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	SMCHD1	1
GO:0046755	viral budding	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	VPS37B	1
GO:0046888	negative regulation of hormone secretion	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	RAB11FIP1	1
GO:0048704	embryonic skeletal system morphogenesis	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	PAX5	1
GO:0050886	endocrine process	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	RAB11FIP1	1
GO:0055021	regulation of cardiac muscle tissue growth	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	MEF2C	1
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	LAPTM5	1
GO:1902622	regulation of neutrophil migration	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	RHOH	1
GO:1904037	positive regulation of epithelial cell apoptotic process	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	STK4	1
GO:1904894	positive regulation of receptor signaling pathway via STAT	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	MGAT5	1
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	IL4R	1
GO:2000649	regulation of sodium ion transmembrane transporter activity	1/90	20/6656	0.23865580837992584	0.5615967542057124	0.5203960530925164	CAMK2D	1
GO:0003012	muscle system process	3/90	125/6656	0.2388060602036683	0.5615967542057124	0.5203960530925164	ATP2B1/RCSD1/CAMK2D	3
GO:0007409	axonogenesis	3/90	125/6656	0.2388060602036683	0.5615967542057124	0.5203960530925164	RHOH/VASP/BCL2	3
GO:0060627	regulation of vesicle-mediated transport	5/90	246/6656	0.23894569550756709	0.5615967542057124	0.5203960530925164	CD22/IL4R/ANKRD13A/RACK1/BLK	5
GO:0140352	export from cell	6/90	309/6656	0.23907297187613194	0.5615967542057124	0.5203960530925164	IL4R/ATP2B1/MEF2C/RAB11FIP1/BLK/LAT2	6
